date,open,high,low,close,volume,exchange
2024-04-30,166.5034,166.6765,164.8595,164.8691,1559942.0,AMS
2024-05-01,164.5134,166.5707,164.1866,164.6096,1371288.0,AMS
2024-05-02,165.6574,165.8882,164.1001,165.4459,1227645.0,AMS
2024-05-03,166.7245,166.9649,165.6094,166.4265,970219.0,AMS
2024-05-06,167.3398,167.7628,167.1379,167.7243,1025848.0,AMS
2024-05-07,167.9935,168.5126,167.955,168.1088,786897.0,AMS
2024-05-08,167.6474,168.4549,167.5609,168.2819,1000492.0,AMS
2024-05-09,168.4645,169.8008,168.2627,169.8008,919791.0,AMS
2024-05-10,170.1661,170.3872,169.748,170.0507,999542.0,AMS
2024-05-13,170.4833,171.0409,169.8104,169.8681,908908.0,AMS
2024-05-14,170.4064,170.791,169.8808,170.5603,1565237.0,AMS
2024-05-15,171.4351,171.9926,171.0505,171.8484,1121230.0,AMS
2024-05-16,172.0696,172.2859,171.6273,171.6562,1911379.0,AMS
2024-05-17,171.8677,172.1945,171.512,172.1272,1321962.0,AMS
2024-05-20,172.1368,172.4829,171.483,171.5312,834174.0,AMS
2024-05-21,171.3966,171.8869,171.2524,171.7812,1000206.0,AMS
2024-05-22,171.3582,171.9013,170.7267,171.2428,721670.0,AMS
2024-05-23,171.4351,171.4351,168.628,168.7722,1067431.0,AMS
2024-05-24,169.4067,170.0604,169.3394,169.7143,1051873.0,AMS
2024-05-28,169.7912,169.7912,168.0512,168.6472,1009274.0,AMS
2024-05-29,167.3494,167.4071,166.6284,166.7437,982741.0,AMS
2024-05-30,166.7534,167.7435,166.6284,167.6378,1411880.0,AMS
2024-05-31,167.9166,170.3103,167.6186,170.3103,1555211.0,AMS
2024-06-03,170.4737,170.4737,167.9262,169.2048,1233622.0,AMS
2024-06-04,168.5607,169.0413,167.7916,168.5318,1172290.0,AMS
2024-06-05,169.0221,169.3201,167.9935,169.3009,1265375.0,AMS
2024-06-06,169.0125,169.647,168.5799,169.0221,1217634.0,AMS
2024-06-07,168.5895,169.7239,168.1761,168.6856,796331.0,AMS
2024-06-10,168.2819,169.1807,167.8974,169.1182,1313172.0,AMS
2024-06-11,168.3254,168.3254,167.09,167.9973,1428743.0,AMS
2024-06-12,169.7828,169.8697,167.9683,168.2772,1178436.0,AMS
2024-06-13,168.1131,168.1131,166.7426,167.7077,1392315.0,AMS
2024-06-14,166.8101,167.0707,165.7243,166.7715,1490935.0,AMS
2024-06-17,166.5109,167.8139,165.9897,167.6498,1777307.0,AMS
2024-06-18,167.5919,168.5088,167.5919,168.2965,5457066.0,AMS
2024-06-20,168.0841,169.0976,167.8622,168.7887,1236670.0,AMS
2024-06-21,168.7887,168.9528,167.9394,168.7694,1888182.0,AMS
2024-06-24,169.1265,170.8349,169.0204,170.1689,1500976.0,AMS
2024-06-25,169.9373,169.9952,168.3544,168.9238,1054643.0,AMS
2024-06-26,168.422,168.4413,167.727,168.2193,897826.0,AMS
2024-06-27,168.2193,168.3062,167.5244,168.2482,781716.0,AMS
2024-06-28,168.7115,169.3614,167.756,168.393,2389361.0,AMS
2024-07-01,168.9238,169.3775,167.0804,167.3217,1628118.0,AMS
2024-07-02,167.2348,167.9973,167.119,167.978,1223013.0,AMS
2024-07-03,168.2579,168.6102,167.7849,167.9876,761629.0,AMS
2024-07-05,168.0455,168.1131,166.8391,167.7367,1358760.0,AMS
2024-07-08,168.0262,168.7598,167.534,167.9297,1249025.0,AMS
2024-07-09,167.8911,168.7355,167.3796,167.9008,1010968.0,AMS
2024-07-10,168.1421,169.5416,167.9587,169.4933,1029377.0,AMS
2024-07-11,169.9759,171.4912,169.8118,171.3561,1414718.0,AMS
2024-07-12,171.8483,173.3154,171.7325,172.4467,937851.0,AMS
2024-07-15,172.8714,173.8366,172.6204,173.0644,1614413.0,AMS
2024-07-16,173.5567,176.1144,173.2864,176.0371,1259128.0,AMS
2024-07-17,175.487,177.2629,175.487,176.4232,1456270.0,AMS
2024-07-18,175.8731,177.5814,174.5025,174.7342,1215443.0,AMS
2024-07-19,174.7921,174.9538,173.3154,173.576,4755977.0,AMS
2024-07-22,174.0778,174.5508,172.91,174.4929,1755639.0,AMS
2024-07-23,174.3191,174.5411,173.6628,173.7883,1325755.0,AMS
2024-07-24,173.5663,174.1647,172.5143,172.5915,1592216.0,AMS
2024-07-25,172.6687,175.3181,172.495,173.2768,1832028.0,AMS
2024-07-26,174.3288,176.2591,174.1358,175.68,1103069.0,AMS
2024-07-29,175.931,176.0178,174.7921,175.6028,963280.0,AMS
2024-07-30,175.9792,177.0216,175.7765,176.6259,1342879.0,AMS
2024-07-31,177.4366,178.4887,176.5873,177.0023,2642693.0,AMS
2024-08-01,177.176,177.9964,174.4351,175.1395,2107741.0,AMS
2024-08-02,173.8945,174.1165,170.5646,172.1475,2321336.0,AMS
2024-08-05,168.9142,169.6477,167.2638,168.0069,3738718.0,AMS
2024-08-06,168.6343,171.4815,167.9973,169.4161,2461925.0,AMS
2024-08-07,170.9603,172.022,168.586,168.7115,1229496.0,AMS
2024-08-08,169.4643,171.7084,169.2037,171.5781,2286788.0,AMS
2024-08-09,171.5395,172.1958,170.4199,171.7518,1087436.0,AMS
2024-08-12,171.9931,172.1041,170.6225,171.0086,2118222.0,AMS
2024-08-13,171.6939,172.7459,170.999,172.659,1115840.0,AMS
2024-08-14,172.7459,173.7308,172.6156,173.3154,1076672.0,AMS
2024-08-15,174.9465,175.6897,174.4977,175.4773,1633765.0,AMS
2024-08-16,175.2264,176.1626,175.1492,175.9889,1404475.0,AMS
2024-08-19,176.3074,177.3401,176.1916,177.3305,1442412.0,AMS
2024-08-20,177.2146,177.2774,176.3412,176.5776,963239.0,AMS
2024-08-21,177.2243,177.6152,176.6838,177.5138,1098115.0,AMS
2024-08-22,177.6683,178.1123,176.79,177.1085,1033426.0,AMS
2024-08-23,178.0254,179.5117,177.7262,179.3863,1451682.0,AMS
2024-08-26,179.8689,180.6506,179.478,179.6179,1359456.0,AMS
2024-08-27,179.5117,179.7723,179.1546,179.6469,1004187.0,AMS
2024-08-28,179.4538,180.2646,178.5562,179.3187,910805.0,AMS
2024-08-29,180.0619,181.0946,178.894,180.2453,1535922.0,AMS
2024-08-30,180.6796,181.9054,179.782,181.7606,3104880.0,AMS
2024-09-03,180.834,181.3263,178.8747,179.4828,2136902.0,AMS
2024-09-04,179.4538,180.5541,178.8844,179.4152,1291816.0,AMS
2024-09-05,179.6951,179.8882,177.3401,178.0061,1623676.0,AMS
2024-09-06,178.1895,178.9906,175.9696,176.2398,2404882.0,AMS
2024-09-09,177.0023,178.7686,176.9058,178.0061,1851164.0,AMS
2024-09-10,178.4308,178.4308,176.4039,177.6586,1154860.0,AMS
2024-09-11,177.2726,177.649,174.0875,177.4366,1096934.0,AMS
2024-09-12,177.649,178.3632,176.4909,178.2377,1318742.0,AMS
